HRV (ms),0
114.0,-0.3890828073380931
53.0,-0.439248081605759
58.0,-0.48400968526057553
60.0,-0.13265141455826276
57.0,-0.6330890588014059
43.0,-0.6830666095762571
70.0,-0.3434899668498077
33.0,-0.8345255085893604
36.0,-0.10529804822267233
23.0,-0.7959729435085721
44.0,-0.29749722604208423
84.0,-0.1943360239372893
43.0,-0.4432736732224765
43.0,-0.4432736732224765
32.0,-0.22585451775624552
21.0,-0.12951828909696808
27.0,-0.4454631408503493
54.0,-0.7350721474565998
68.0,-0.36594932078955184
40.0,-0.3330003191995027
30.0,-0.37383753978108536
51.0,-0.449671606613437
31.0,-0.5034759058409702
33.0,-0.6349648232157207
17.0,-0.5616734370718632
52.0,-0.27687195989676366
35.0,-0.0593555119408138
38.0,-0.2345275744178125
65.0,-0.5681881058641258
62.0,-0.9103098083467486
21.0,-0.2990655962086185
0.8,-0.5533986393116672
22.0,-0.4751640194362308
63.0,-0.32102126852208285
68.0,-0.13336370533690492
72.0,-0.6375923143029946
62.0,-0.3760602498012977
39.0,-0.32898596630150695
70.0,-0.46909935255796986
40.0,-0.31606780635323134
89.0,-0.8125238702746201
88.0,-0.7313364938300589
72.0,-0.2691285855587941
60.0,-0.30033695340071886
62.0,-0.8759540885810779
48.0,-0.21025737180135948
52.0,-0.58442387869615
53.0,-0.34517345448068176
32.0,-0.33426332421759714
35.0,-0.20785965884430052
37.0,-0.28603833016080077
122.0,-0.9053701097053182
54.0,-0.1949799236080039
86.0,-0.6458722316060835
55.0,-0.3336675836388911
18.0,-0.12856680071138282
18.0,-0.12856680071138282
64.0,-0.23600287397535513
45.0,-0.4551493537489498
38.0,-0.40679516046356057
91.0,-0.29538423017300847
120.0,-0.27957290141275887
129.0,-0.40872583319122985
46.0,-0.49358555099297174
25.0,-0.24305500050080964
38.0,-0.4099425022489685
72.0,-0.11072700369642838
72.0,-0.35949207565723384
70.0,-0.20970381571252145
16.0,-0.6995229383030548
23.0,-0.3024499735564627
51.0,-0.6085090667229422
30.0,-0.4514490895481321
65.0,-0.8674434200546574
29.0,-0.3104966834757625
49.0,-0.23853552856809454
29.0,-0.4515491397381152
70.0,-0.7386523131557997
43.0,-0.49703625682207964
57.0,-0.40927530499414805
37.0,-0.6767317270441991
233.0,-0.15270455284608236
58.0,-0.8007836597539487
65.0,-0.38872337511079996
50.0,-0.9387642959744495
17.0,-0.3352440325359292
72.0,-0.3008959624899072
118.0,-0.5658854009781572
29.0,-0.245281478283092
105.0,-0.7995303171162654
40.0,-0.28881276475403717
67.0,-0.21183168876482703
28.0,-0.47238374421704954
37.0,-0.0879358500403474
23.0,-0.31488416655829393
32.0,-0.8885349930588569
69.0,-0.37983469012387666
36.0,-0.5022993499373153
41.0,-0.3083813519066291
40.0,-0.2150213538377785
47.0,-0.32720322033988214
41.0,-0.23568051934703252
34.0,-0.38761094213935193
58.0,-0.6588172269196947
34.0,-0.1738790666531633
44.0,-0.33810455439420967
35.0,-0.4407635308328146
60.0,-0.3067008100911132
56.0,-0.37064320219642255
22.0,-0.5180590846291944
84.0,-0.3237220207310887
54.0,-0.12071320649921516
76.0,-0.44081144923893456
63.0,-0.31923270881879906
75.0,-0.5843546076828479
15.0,-0.23048248927820023
19.0,-0.23048248927820023
146.0,-0.41292433374629234
29.0,-0.23947213975661857
31.0,-0.42845232166471237
29.0,-0.44133012456401677
40.0,-0.4758900599027922
69.0,-0.23479117630004917
34.0,-0.5477978030217218
35.0,-0.34168119364654054
